CUTOUT,SEQUENCE_LENGTH,SCORE,IDX
E2_Y4_38,10,0.9809379400613327,682.0
E2_Y4_29,10,0.9809310076876792,1120.0
C3_Y5_31,10,0.9809277834633839,2288.0
E2_Y5_19,10,0.9809274029729746,17851.0
E2_Y5_52,10,0.9809199873176498,2135.0
E2_Y4_7,10,0.9809197979902243,15604.0
E2_Y4_29,10,0.9809183298463977,1121.0
C3_Y4_32,10,0.9809176056997453,1031.0
C3_Y2_19,10,0.9809151679553897,2820.0
X3_Y3_41,10,0.9809130525785862,1545.0
E2_Y5_37,10,0.9809120919760771,10523.0
E2_Y3_51,10,0.9809106673936433,15920.0
X3_Y5_59,10,0.9809079217012756,3346.0
E2_Y3_27,10,0.9808945537847091,2690.0
E2_Y1_29,10,0.9808940093808405,11487.0
C3_Y5_9,10,0.9808928709373373,12331.0
X3_Y3_51,10,0.9808888355760674,686.0
X3_Y1_7,10,0.980886169162785,3226.0
E2_Y4_23,10,0.9808849696160079,3411.0
E2_Y2_10,10,0.9808842496230157,1101.0
E2_Y5_19,10,0.9808836485060742,17852.0
X3_Y4_60,10,0.9808794921966542,1157.0
E1_Y1_41,10,0.980873201208684,5097.0
E2_Y4_14,10,0.9808694597070431,13503.0
E2_Y2_38,10,0.980868707894554,476.0
C3_Y4_19,10,0.9808667450772411,10373.0
E2_Y4_29,10,0.9808590452699303,1119.0
X3_Y3_41,10,0.9808588148222153,1546.0
E2_Y3_9,10,0.9808588030613961,4652.0
E2_Y5_37,10,0.9808553765566895,10524.0
C3_Y1_11,10,0.9808550922722403,3093.0
X3_Y1_7,10,0.9808541927730055,3221.0
E2_Y3_27,10,0.9808538298434006,2691.0
E2_Y4_24,10,0.9808499007458145,19855.0
C3_Y5_36,10,0.9808486525283588,3194.0
E2_Y3_42,10,0.9808486004893363,6753.0
E2_Y4_7,10,0.9808463115671234,15609.0
X3_Y4_57,10,0.9808442356264374,14388.0
E2_Y2_51,10,0.9808436948558386,1766.0
X3_Y4_50,10,0.9808422012885842,13123.0
C3_Y1_49,10,0.9808397895732015,9832.0
E2_Y1_29,10,0.9808370735998466,11485.0
E2_Y3_42,10,0.9808365584702936,6757.0
E2_Y3_27,10,0.9808345269803943,2692.0
C3_Y5_36,10,0.9808340860301025,3195.0
X3_Y4_59,10,0.9808337545509906,5253.0
E2_Y3_42,10,0.9808292505073606,6754.0
X3_Y4_50,10,0.9808285810962982,13125.0
E2_Y2_23,10,0.9808282082698176,13316.0
X3_Y1_40,10,0.980821177003098,7344.0
E2_Y2_57,10,0.980817787219018,11522.0
E2_Y5_14,10,0.9808148474494813,481.0
C3_Y2_19,10,0.980808297704568,2821.0
X3_Y3_29,10,0.9808052255099116,6543.0
X3_Y3_36,10,0.9808045697993045,8826.0
C3_Y2_35,10,0.9808004940841379,606.0
E1_Y2_40,10,0.9807966463945063,10797.0
E2_Y3_43,10,0.9807935082711391,10590.0
E2_Y4_27,10,0.9807919210431058,20213.0
E2_Y4_7,10,0.9807884671658732,15606.0
E2_Y4_7,10,0.9807875441260769,15608.0
E2_Y5_37,10,0.9807852434335833,10521.0
E1_Y1_20,10,0.9807804912111239,2780.0
E1_Y2_27,10,0.9807790769324166,4087.0
E2_Y4_23,10,0.9807781249305386,3410.0
E2_Y1_62,10,0.9807706507455061,13830.0
C3_Y4_20,10,0.9807656589921568,309.0
E2_Y1_32,10,0.9807645187887887,4518.0
X3_Y1_7,10,0.9807637687456263,3225.0
E1_Y1_15,10,0.9807626327999963,16673.0
E2_Y5_32,10,0.9807614355334746,9783.0
E2_Y3_1,10,0.9807574625622616,14258.0
E1_Y1_25,10,0.9807566669139923,342.0
X3_Y5_14,10,0.9807560342330182,2620.0
E2_Y3_56,10,0.98075489160747,700.0
E2_Y4_3,10,0.9807538372968738,16026.0
X3_Y1_7,10,0.9807531320261942,3224.0
E2_Y5_14,10,0.9807504088903775,482.0
E2_Y1_58,10,0.9807499104700814,14824.0
E2_Y2_60,10,0.980748153329909,10453.0
X3_Y3_41,10,0.9807456679083468,1544.0
E2_Y3_56,10,0.9807419715481928,699.0
E2_Y2_40,10,0.980741113831562,3383.0
E2_Y2_60,10,0.9807404527088968,10452.0
X3_Y3_41,10,0.9807374761525021,1548.0
E2_Y1_26,10,0.9807349672660718,10558.0
E2_Y4_38,10,0.9807339993780997,680.0
E2_Y3_56,10,0.9807317402032844,8808.0
E2_Y4_7,10,0.9807261348814748,15610.0
E2_Y5_26,10,0.9807218742290839,5404.0
E2_Y1_32,10,0.9807203789871191,4517.0
C3_Y1_30,10,0.9807163173319501,3465.0
C3_Y4_28,10,0.9807129071107268,2646.0
E2_Y4_7,10,0.9807088351802162,15607.0
C3_Y1_30,10,0.9807078619558788,3464.0
E2_Y1_24,10,0.9807059433244268,17349.0
E2_Y5_38,10,0.9807057104545319,510.0
E2_Y3_42,10,0.9807042188647604,6755.0
X3_Y2_60,10,0.9807035849726964,13447.0
C3_Y1_53,10,0.9806980886300616,227.0
E2_Y1_51,10,0.9806956089990237,15544.0
X3_Y5_51,10,0.9806945142209913,777.0
E2_Y4_23,10,0.9806926188746365,3412.0
E1_Y2_53,10,0.9806901819345204,7383.0
E2_Y5_52,10,0.9806811381201057,2134.0
E2_Y2_26,10,0.9806810183357375,1068.0
E1_Y1_3,10,0.9806787616398721,10593.0
X3_Y2_48,10,0.9806769827757731,460.0
E2_Y2_57,10,0.9806754881771997,11521.0
C3_Y2_18,10,0.9806734002486152,4117.0
C3_Y3_53,10,0.9806712772457293,3610.0
E2_Y1_26,10,0.9806676826644416,10559.0
C3_Y2_1,10,0.9806625939860477,3868.0
E2_Y2_52,10,0.980661571031328,4090.0
E2_Y5_3,10,0.9806585256698839,15230.0
E2_Y3_3,10,0.9806580926862932,8729.0
E1_Y1_57,10,0.9806558988914135,1576.0
X3_Y2_48,10,0.9806512663965525,459.0
E2_Y1_26,10,0.9806504596403173,10560.0
X3_Y2_62,10,0.9806500895766358,9032.0
X3_Y5_41,10,0.9806453553502166,729.0
E2_Y1_24,10,0.9806430507784505,17347.0
X3_Y2_58,10,0.9806416988898002,3806.0
E2_Y5_16,10,0.9806416723309754,9677.0
E2_Y1_51,10,0.980641394631828,15547.0
C3_Y3_53,10,0.9806400998252548,3613.0
E2_Y3_10,10,0.9806389983199959,1295.0
E2_Y5_23,10,0.9806377304128664,9802.0
E2_Y4_45,10,0.9806366648523798,7172.0
C3_Y2_19,10,0.9806360028781669,10992.0
E2_Y4_27,10,0.9806315724650227,20215.0
E1_Y2_53,10,0.9806313996954681,12976.0
E1_Y2_22,10,0.9806252103633629,9705.0
E1_Y2_41,10,0.9806248855641694,8914.0
C3_Y5_35,10,0.9806230395981161,14313.0
E2_Y4_23,10,0.9806207484808026,3413.0
E2_Y3_56,10,0.9806206535237789,701.0
E2_Y2_40,10,0.9806190380054408,3387.0
E2_Y2_40,10,0.9806160779312237,3385.0
X3_Y5_14,10,0.9806151392229507,2621.0
E2_Y1_26,10,0.9806144516266154,10561.0
E2_Y3_49,10,0.9806138183211731,4554.0
E1_Y1_45,10,0.9806130298069805,8611.0
E2_Y3_43,10,0.9806122704914106,10589.0
C3_Y1_37,10,0.9806107402413762,10744.0
E2_Y1_51,10,0.9806090707538409,15546.0
E1_Y1_1,10,0.980605584044716,6710.0
X3_Y1_59,10,0.980605207830968,7791.0
E1_Y2_25,10,0.9806039310204349,17568.0
X3_Y4_37,10,0.9806038771837006,16095.0
E2_Y4_29,10,0.980600493152298,1114.0
X3_Y2_62,10,0.9805970085058107,9033.0
C3_Y4_38,10,0.9805896570004082,11805.0
E2_Y3_49,10,0.9805887800009542,4559.0
E2_Y3_58,10,0.9805885888947403,13962.0
E2_Y2_59,10,0.9805828671947532,9138.0
C3_Y5_40,10,0.9805818492736262,11310.0
E1_Y2_6,10,0.9805810380798816,1765.0
E2_Y2_40,10,0.9805788051989652,3384.0
X3_Y1_7,10,0.9805772707479624,3222.0
X3_Y1_7,10,0.9805769779858834,3223.0
E1_Y1_52,10,0.9805758815331407,1990.0
E2_Y1_32,10,0.9805754683622252,4516.0
E1_Y2_40,10,0.9805741147610181,10798.0
E2_Y3_42,10,0.9805736780873876,6752.0
E1_Y1_15,10,0.9805702771574951,16676.0
C3_Y5_35,10,0.9805680417313976,14317.0
E1_Y1_41,10,0.9805679267913892,5100.0
C3_Y2_3,10,0.9805657651660871,4030.0
E1_Y2_41,10,0.9805631704625778,8916.0
E2_Y3_10,10,0.9805601887212041,1106.0
E2_Y1_17,10,0.9805600145324033,11940.0
C3_Y5_29,10,0.9805497991019742,5068.0
E2_Y1_62,10,0.9805488286025891,13831.0
E1_Y1_15,10,0.9805480384988412,16675.0
X3_Y4_51,10,0.9805440033457272,10730.0
X3_Y5_14,10,0.980539422274882,2629.0
E1_Y2_46,10,0.9805384168147356,605.0
E1_Y2_17,10,0.9805379244215046,8207.0
X3_Y3_36,10,0.9805351486600437,8825.0
E2_Y2_40,10,0.9805341603916978,3382.0
E1_Y2_9,10,0.9805333995244189,15046.0
X3_Y3_36,10,0.9805324015862764,8827.0
E2_Y4_38,10,0.9805320641084847,681.0
E2_Y4_53,10,0.9805307498487786,6874.0
C3_Y1_22,10,0.980530239393276,14480.0
C3_Y4_20,10,0.9805278842585032,308.0
E2_Y2_60,10,0.9805262252544655,10456.0
X3_Y4_59,10,0.9805261689955512,5252.0
X3_Y5_14,10,0.9805239070011672,2628.0
E1_Y1_1,10,0.9805232471652848,6709.0
X3_Y2_60,10,0.9805219256390391,13446.0
E2_Y2_60,10,0.9805214315143278,10454.0
E2_Y2_40,10,0.9805208557356593,3386.0
E2_Y3_56,10,0.9805208430381379,698.0
X3_Y1_59,10,0.9805176454010521,7794.0
X3_Y5_14,10,0.9805158781558475,2622.0
X3_Y5_14,10,0.980515454198662,2623.0
E1_Y1_30,10,0.9805154130594493,4667.0
C3_Y5_29,10,0.9805141151305347,5066.0
E2_Y2_13,10,0.9805132448109988,10254.0
E2_Y5_22,10,0.9805126726845237,10620.0
E1_Y1_42,10,0.9805114213258034,11074.0
E2_Y3_18,10,0.9805091049080633,9614.0
E1_Y2_53,10,0.9805070655082326,7385.0
X3_Y1_59,10,0.9805069052280433,7796.0
E2_Y3_58,10,0.9805059707964316,13961.0
E2_Y3_32,10,0.9805037535745303,14310.0
E1_Y2_27,10,0.9805028921300132,5108.0
X3_Y1_59,10,0.9805011849851487,7797.0
C3_Y2_3,10,0.9805009739148735,4032.0
C3_Y5_35,10,0.9804983977751027,14316.0
X3_Y4_21,10,0.9804942503785481,11760.0
X3_Y1_59,10,0.9804928501882233,7798.0
E1_Y2_40,10,0.9804927624977396,10801.0
C3_Y2_3,10,0.9804918492412794,4033.0
E2_Y3_58,10,0.9804908858002781,13960.0
X3_Y1_59,10,0.9804905174586152,7795.0
C3_Y5_29,10,0.9804902174867661,5067.0
E1_Y2_8,10,0.9804895624952438,2817.0
E2_Y2_32,10,0.9804895189338512,2180.0
C3_Y4_35,10,0.9804892350940991,2112.0
E1_Y2_40,10,0.9804892104843722,10802.0
C3_Y2_39,10,0.9804887181952192,5942.0
X3_Y5_14,10,0.9804881363800244,2624.0
E2_Y2_59,10,0.9804875279397731,9139.0
X3_Y5_14,10,0.9804868384700329,2625.0
E2_Y2_57,10,0.9804867630607585,11517.0
E1_Y2_8,10,0.9804862010014689,2818.0
E1_Y2_41,10,0.9804833110380076,11536.0
C3_Y2_3,10,0.98048320423501,4031.0
E1_Y2_40,10,0.9804818034959102,10800.0
E2_Y2_13,10,0.9804794689875136,10257.0
E1_Y1_15,10,0.9804790250662666,16674.0
X3_Y5_14,10,0.9804784378011667,2627.0
X3_Y2_21,10,0.9804767830927137,3710.0
E1_Y2_53,10,0.9804733587168762,7107.0
X3_Y1_59,10,0.9804730950398799,7793.0
E1_Y1_19,10,0.9804730436253256,4119.0
E2_Y3_58,10,0.9804718394801911,13959.0
X3_Y5_14,10,0.9804710211996779,2626.0
E1_Y2_8,10,0.9804702615434889,2825.0
X3_Y3_29,10,0.980468243962201,6544.0
E2_Y3_41,10,0.9804680244332192,2707.0
X3_Y1_59,10,0.9804657026034207,7792.0
E2_Y1_24,10,0.9804649611325048,17346.0
X3_Y1_59,10,0.9804634352537482,7799.0
E2_Y3_58,10,0.9804627179667852,13958.0
C3_Y1_49,10,0.9804620362839751,9835.0
E2_Y5_52,10,0.9804612422725696,2133.0
E1_Y2_53,10,0.9804610767979397,7378.0
E2_Y4_29,10,0.9804608237463657,24870.0
C3_Y2_3,10,0.9804580671163416,4034.0
E2_Y1_32,10,0.9804563162776215,4519.0
E1_Y2_8,10,0.9804556382564663,2824.0
C3_Y2_19,10,0.9804532868685033,10993.0
E1_Y1_19,10,0.9804532082044245,4117.0
E1_Y2_8,10,0.9804519345351561,2820.0
E2_Y3_49,10,0.9804506124412116,4556.0
X3_Y2_57,10,0.9804506021658701,6126.0
X3_Y4_51,10,0.9804464702674823,10727.0
E1_Y2_8,10,0.9804460765307764,2819.0
E1_Y1_30,10,0.9804459688762314,4666.0
C3_Y2_39,10,0.9804453701436232,5941.0
X3_Y5_38,10,0.9804440327691295,4527.0
E2_Y3_49,10,0.9804431082249322,4555.0
C3_Y5_28,10,0.9804405082607509,12332.0
C3_Y2_39,10,0.9804391958555264,5943.0
E2_Y3_18,10,0.9804391529375253,9613.0
E2_Y3_43,10,0.9804389460871415,10591.0
E1_Y2_8,10,0.9804367501160847,2823.0
E2_Y3_58,10,0.9804355568707599,13963.0
E1_Y1_15,10,0.9804351958145601,16672.0
E2_Y3_32,10,0.980434158005065,14308.0
E2_Y2_51,10,0.980433845685775,1767.0
E1_Y1_15,10,0.9804335858596666,16667.0
E1_Y2_53,10,0.980428994352632,7384.0
X3_Y3_10,10,0.9804270644807511,8240.0
E1_Y2_8,10,0.9804269640927459,2822.0
E2_Y3_18,10,0.9804267391327824,9615.0
C3_Y3_13,10,0.9804247530019874,2828.0
C3_Y1_53,10,0.9804241857198722,7316.0
E2_Y3_49,10,0.9804239964302932,4558.0
C3_Y4_32,10,0.9804229942060279,1029.0
C3_Y2_18,10,0.9804226308317261,4115.0
C3_Y1_53,10,0.9804216032975723,7317.0
E2_Y5_22,10,0.9804215918111409,10624.0
E1_Y2_8,10,0.9804208939016175,2821.0
E2_Y3_41,10,0.9804206810147071,2706.0
E2_Y3_43,10,0.9804199141487481,10593.0
E2_Y3_55,10,0.9804182050358624,14595.0
E2_Y3_32,10,0.9804164937278762,14309.0
E2_Y4_56,10,0.9804159800554159,13801.0
E2_Y3_32,10,0.9804152168227267,14311.0
C3_Y2_3,10,0.9804148340047538,4036.0
E2_Y5_22,10,0.9804136143992989,10626.0
C3_Y1_11,10,0.9804114569181952,3092.0
X3_Y3_12,10,0.9804114133189559,9667.0
X3_Y4_34,10,0.9804109150311229,6247.0
E2_Y2_13,10,0.9804083366205587,11388.0
E2_Y3_10,10,0.9804080610786653,1293.0
E2_Y1_29,10,0.9804068146399979,11862.0
E2_Y4_9,10,0.9804038823640807,13353.0
X3_Y4_5,10,0.9804038222637405,10276.0
E2_Y1_24,10,0.9804003326404304,17345.0
C3_Y3_13,10,0.9803968497538081,2827.0
X3_Y4_57,10,0.9803962805415182,14387.0
E2_Y5_22,10,0.9803928594583315,10625.0
E2_Y3_7,10,0.9803867942061794,7039.0
E2_Y1_29,10,0.9803866714319328,11860.0
C3_Y5_50,10,0.980385524189104,5837.0
E2_Y3_58,10,0.9803828619862519,13957.0
E2_Y3_41,10,0.9803828202604175,2712.0
E2_Y5_22,10,0.9803818187646984,10619.0
E2_Y5_22,10,0.9803816330894659,10618.0
E2_Y1_29,10,0.9803810519176626,11861.0
E1_Y2_41,10,0.9803804583321868,11538.0
E1_Y2_40,10,0.98037924183015,10803.0
C3_Y2_3,10,0.9803792351880783,4035.0
E2_Y2_13,10,0.9803783564666059,10258.0
E1_Y2_27,10,0.9803760837616448,5107.0
E2_Y2_59,10,0.9803741291191892,9137.0
E2_Y2_13,10,0.9803737977157705,10255.0
C3_Y4_38,10,0.9803730169601234,11804.0
E2_Y2_57,10,0.9803705761407345,11515.0
X3_Y2_62,10,0.9803703815431752,9038.0
X3_Y5_18,10,0.9803645931859312,643.0
E2_Y5_22,10,0.9803634598517138,10622.0
E2_Y2_13,10,0.9803632100833292,10252.0
E2_Y3_10,10,0.980361914084589,1288.0
E1_Y2_41,10,0.9803579825080532,8918.0
X3_Y4_40,10,0.9803575082338636,17235.0
X3_Y1_10,10,0.9803570330513566,280.0
E2_Y3_12,10,0.9803553003979094,12385.0
E2_Y2_13,10,0.9803550258211033,10256.0
E2_Y3_41,10,0.9803517601358995,2708.0
E1_Y2_24,10,0.9803499996841528,18972.0
C3_Y4_3,10,0.9803496507199294,9558.0
X3_Y3_36,10,0.9803495267345929,8828.0
E1_Y2_41,10,0.9803492455346385,8917.0
X3_Y4_50,10,0.9803484303196968,13787.0
C3_Y2_39,10,0.9803482259104163,5938.0
E2_Y5_16,10,0.9803480565659753,9678.0
E2_Y4_56,10,0.9803451075713393,3968.0
X3_Y5_26,10,0.9803408303326925,8389.0
E1_Y1_55,10,0.980339169057861,5916.0
C3_Y1_53,10,0.9803381258552308,224.0
E1_Y1_1,10,0.9803364071293185,6711.0
E2_Y3_10,10,0.9803349720444638,1294.0
C3_Y5_37,10,0.9803327489752685,12090.0
X3_Y4_59,10,0.9803317360120412,5254.0
E2_Y4_56,10,0.9803309413477825,13803.0
C3_Y2_39,10,0.9803301841894664,5940.0
X3_Y2_24,10,0.9803294481684552,6960.0
E1_Y2_15,10,0.9803265925696721,10769.0
E2_Y2_32,10,0.9803257828046353,2179.0
E2_Y3_16,10,0.980322029447559,8879.0
E2_Y5_3,10,0.9803189980136497,15233.0
E2_Y5_12,10,0.9803183195761822,10925.0
E1_Y1_55,10,0.9803179440247493,9770.0
E1_Y1_1,10,0.980314117775195,6708.0
E2_Y3_58,10,0.9803118910916531,13964.0
E2_Y1_24,10,0.9803049056571199,17348.0
E1_Y2_41,10,0.9803047001313658,8915.0
E1_Y1_59,10,0.9803001723200948,17062.0
E2_Y5_22,10,0.9802987930399956,10617.0
E2_Y5_22,10,0.980295522453662,10623.0
E2_Y5_22,10,0.9802949346397869,10621.0
E2_Y3_46,10,0.9802946917594764,14606.0
E2_Y2_59,10,0.9802938745197436,9140.0
E2_Y3_10,10,0.9802913339935876,1105.0
E2_Y2_60,10,0.980290530908469,10455.0
E2_Y3_43,10,0.9802903198571168,10592.0
C3_Y2_39,10,0.9802849213289212,5939.0
X3_Y2_21,10,0.9802848056698282,3711.0
C3_Y2_19,10,0.9802807474965429,2822.0
E2_Y3_41,10,0.9802787680835127,2710.0
E2_Y5_9,10,0.980276156708593,15026.0
E1_Y1_1,10,0.9802745772769516,6713.0
E1_Y2_53,10,0.9802698591542445,7379.0
E1_Y2_40,10,0.980269781114634,10799.0
E2_Y5_7,10,0.9802689417535857,6730.0
E2_Y3_18,10,0.9802689127631193,9612.0
C3_Y5_37,10,0.9802644485529954,12091.0
C3_Y1_49,10,0.980261414384672,9834.0
C3_Y5_37,10,0.9802562405420523,12088.0
C3_Y2_59,10,0.9802560161687105,14862.0
E1_Y1_35,10,0.9802534756993244,11961.0
C3_Y5_37,10,0.9802523370098187,12089.0
E1_Y2_53,10,0.9802488610112707,12977.0
C3_Y5_29,10,0.9802485653160833,5065.0
E2_Y3_56,10,0.9802442245614441,8810.0
E1_Y1_55,10,0.9802440358963335,5917.0
E1_Y2_41,10,0.9802372497144867,11537.0
E1_Y1_29,10,0.9802365516062687,9158.0
E1_Y1_19,10,0.98023570157249,4118.0
E1_Y2_40,10,0.9802313451304511,10804.0
C3_Y1_57,10,0.9802310173792256,5549.0
E1_Y1_15,10,0.9802309357252685,16669.0
C3_Y3_13,10,0.9802274761332052,2826.0
E2_Y3_58,10,0.9802253753084046,13965.0
E2_Y5_46,10,0.9802251126721886,18790.0
E2_Y2_13,10,0.9802195379493245,10253.0
E1_Y1_55,10,0.9802192464740285,9769.0
E2_Y4_39,10,0.980218792646444,12902.0
X3_Y5_50,10,0.9802185587452302,1526.0
E2_Y4_36,10,0.9802174921912713,10545.0
E2_Y4_36,10,0.98021568891614,10543.0
E1_Y2_27,10,0.9802154717525681,4088.0
E2_Y4_45,10,0.9802148882721244,5589.0
E1_Y1_45,10,0.9802145315682792,8620.0
E2_Y3_58,10,0.9802132482670607,13966.0
E2_Y4_36,10,0.9802126060676762,10538.0
E2_Y4_36,10,0.9802108717489805,10542.0
E2_Y4_36,10,0.9802093714355763,10544.0
E1_Y1_15,10,0.9802080604117513,16671.0
C3_Y1_53,10,0.9802066828725938,226.0
C3_Y4_46,10,0.9802052587821655,11783.0
C3_Y5_25,10,0.9802029172153851,13282.0
E1_Y2_23,10,0.9802027879126066,8085.0
C3_Y5_29,10,0.9802024090117528,5063.0
E1_Y2_47,10,0.9802019848464111,14503.0
E2_Y4_36,10,0.980201567588067,10541.0
E1_Y1_1,10,0.9801999638967793,6712.0
E1_Y1_59,10,0.9801993670375759,17063.0
E1_Y2_48,10,0.9801993374037181,4171.0
E2_Y2_17,10,0.9801992249426597,6006.0
E2_Y4_36,10,0.9801991432887025,10539.0
E1_Y1_15,10,0.9801948323003841,16668.0
X3_Y3_36,10,0.9801931342765411,3138.0
E1_Y1_55,10,0.9801930689533754,5914.0
E1_Y1_60,10,0.9801907384188678,13149.0
C3_Y1_53,10,0.9801869426357958,223.0
E2_Y3_56,10,0.98018662820656,696.0
E1_Y2_43,10,0.980185341735692,18964.0
E1_Y1_42,10,0.9801850130288409,11073.0
X3_Y5_50,10,0.9801840877371741,1527.0
E2_Y4_26,10,0.9801806022769857,21423.0
C3_Y2_57,10,0.9801796305286641,14563.0
E2_Y4_36,10,0.9801774844393756,10540.0
C3_Y2_39,10,0.980177072612013,5937.0
E2_Y4_23,10,0.9801745263331799,3407.0
C3_Y3_53,10,0.9801744419921167,3614.0
X3_Y4_37,10,0.9801715625499997,16094.0
X3_Y3_53,10,0.9801671687723276,1020.0
E1_Y2_23,10,0.9801663252103109,8084.0
E2_Y3_18,10,0.9801653661595108,9616.0
E2_Y3_9,10,0.9801642547195296,12165.0
C3_Y5_37,10,0.9801579035366028,12093.0
C3_Y1_57,10,0.9801564299428714,5553.0
E2_Y2_13,10,0.9801559938937093,10249.0
E2_Y3_41,10,0.9801546557149761,2709.0
E1_Y1_55,10,0.9801524582300567,9767.0
E2_Y3_18,10,0.9801512869168146,9611.0
E1_Y2_40,10,0.9801474011724651,10805.0
C3_Y5_37,10,0.9801446292145836,12092.0
X3_Y2_58,10,0.9801428729448819,3810.0
E2_Y4_28,10,0.9801426434244077,7296.0
X3_Y4_37,10,0.980142193523404,16096.0
E2_Y4_29,10,0.980141344814255,1118.0
C3_Y2_52,10,0.9801411220115456,521.0
X3_Y1_10,10,0.9801383936339799,278.0
X3_Y2_41,10,0.9801372332205478,5177.0
X3_Y3_36,10,0.9801362008798806,3142.0
E2_Y2_15,10,0.9801351567121631,7684.0
E2_Y3_56,10,0.9801349771113039,697.0
C3_Y5_37,10,0.980131803090473,12094.0
E2_Y3_41,10,0.9801313241800795,2711.0
E2_Y3_30,10,0.9801296980930889,14218.0
C3_Y5_40,10,0.9801286544646848,4738.0
E2_Y2_57,10,0.9801276728384106,11518.0
X3_Y4_40,10,0.9801273284157747,17234.0
E1_Y2_47,10,0.9801233803759845,14505.0
X3_Y2_62,10,0.9801231822019251,9039.0
X3_Y3_4,10,0.9801224920887934,11315.0
E2_Y4_45,10,0.9801219605622175,5588.0
E1_Y1_15,10,0.9801216914731629,16670.0
X3_Y2_62,10,0.9801211418275453,9040.0
C3_Y1_46,10,0.9801205684994417,12660.0
E2_Y4_13,10,0.9801201577128599,15688.0
E2_Y2_15,10,0.9801186329789616,7685.0
X3_Y3_53,10,0.9801154160401295,1024.0
E2_Y4_24,10,0.9801137084032598,5369.0
E1_Y2_48,10,0.9801129852122331,4170.0
C3_Y5_25,10,0.9801076124764694,13281.0
E2_Y2_15,10,0.9801064842515379,7687.0
E2_Y2_13,10,0.9801040243953285,10250.0
E2_Y5_23,10,0.9801017437236661,9803.0
C3_Y2_52,10,0.9801007833103899,520.0
C3_Y2_52,10,0.9800968087401598,522.0
C3_Y5_35,10,0.9800964419123592,14315.0
X3_Y2_62,10,0.9800963316653246,2228.0
E1_Y2_9,10,0.9800942037991556,15044.0
E2_Y4_7,10,0.9800915081399428,8607.0
E1_Y2_36,10,0.980090067794416,783.0
E1_Y2_9,10,0.9800877887690791,15045.0
E1_Y1_23,10,0.9800859408728513,17805.0
X3_Y4_25,10,0.9800850490753915,14784.0
X3_Y2_41,10,0.9800824410309693,5176.0
E1_Y1_55,10,0.9800816174519373,9768.0
E2_Y5_58,10,0.9800800595076814,10869.0
E2_Y2_26,10,0.980079918936089,9905.0
E1_Y2_48,10,0.9800770171077307,4169.0
E1_Y2_36,10,0.9800767377433345,784.0
E2_Y4_29,10,0.9800759595991001,1115.0
E2_Y3_41,10,0.9800746318376331,14381.0
C3_Y4_3,10,0.9800671252843284,9559.0
E2_Y4_45,10,0.9800656934353548,5591.0
E1_Y1_59,10,0.9800618525770276,17064.0
X3_Y3_10,10,0.9800605338135806,8241.0
E1_Y1_42,10,0.9800591315795415,11072.0
C3_Y1_49,10,0.98005764962172,9833.0
X3_Y3_53,10,0.9800549678521954,1021.0
C3_Y4_35,10,0.980052509680158,2113.0
E1_Y1_55,10,0.9800522123954148,5912.0
E1_Y1_42,10,0.9800474415902937,11075.0
E2_Y4_26,10,0.9800467734470911,21421.0
X3_Y5_22,10,0.9800446353623504,7372.0
X3_Y4_59,10,0.9800428522215898,5257.0
E1_Y1_34,10,0.9800403749181155,1960.0
C3_Y2_52,10,0.9800400604888797,519.0
X3_Y3_53,10,0.980039825272498,1022.0
X3_Y4_59,10,0.9800374139166578,5255.0
X3_Y1_9,10,0.9800374032817737,3079.0
E2_Y5_52,10,0.980037316594224,2131.0
E1_Y2_40,10,0.9800370075770466,10806.0
E2_Y2_15,10,0.9800367148528141,7686.0
X3_Y4_10,10,0.9800356430571064,10807.0
X3_Y4_25,10,0.9800338077259371,14782.0
C3_Y5_29,10,0.9800318456087855,5061.0
X3_Y5_22,10,0.9800297087540581,7371.0
E2_Y2_13,10,0.9800296537251572,10251.0
E2_Y4_45,10,0.9800290267022441,5587.0
X3_Y4_25,10,0.9800284631669385,14783.0
E2_Y4_55,10,0.9800283778986347,4382.0
X3_Y2_57,10,0.9800255106241873,6127.0
C3_Y4_51,10,0.9800229638155022,3491.0
E1_Y2_39,10,0.9800220995135696,329.0
E2_Y2_5,10,0.9800206867014165,13795.0
X3_Y1_60,10,0.9800182215277653,1125.0
X3_Y5_22,10,0.9800129235578843,7370.0
X3_Y3_36,10,0.9800126726351793,3139.0
E1_Y1_49,10,0.9800121025334952,13960.0
X3_Y4_51,10,0.9800120964023523,10726.0
E2_Y2_60,10,0.980010768593577,13748.0
X3_Y4_25,10,0.9800104009520755,14785.0
C3_Y5_31,10,0.9800075674462229,2291.0
E1_Y2_56,10,0.9800070596683643,17346.0
X3_Y4_25,10,0.9800065036077547,14787.0
E1_Y1_55,10,0.9800040388504155,5915.0
E2_Y2_17,10,0.9800034556538212,6005.0
X3_Y5_49,10,0.9800030321697175,11426.0
E2_Y2_60,10,0.9800018349126574,13749.0
E1_Y2_56,10,0.9799990934401814,17348.0
C3_Y2_53,10,0.9799978097604974,10416.0
E2_Y2_15,10,0.9799977341998367,7688.0
E2_Y5_51,10,0.9799965745054889,13168.0
E1_Y2_56,10,0.9799924157549658,17347.0
X3_Y3_53,10,0.9799923576983399,1025.0
E2_Y3_4,10,0.9799905500897771,3020.0
C3_Y5_32,10,0.9799895811799477,5427.0
C3_Y5_30,10,0.9799848480321555,6628.0
