PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	PLANE_1-OBJECT_1-REDSHIFT	PLANE_2-OBJECT_1-REDSHIFT	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e1	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e2	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	WEIGHT
1.6851723228773905	1.21417342330222	2.2044131857707203	2.2044131857707203	3.21412292636	2.25374588537	3.5059214079500003	3.5059214079500003	0.48089427	0.73679852	-0.05982205	-0.2132853	24.34243774	22.66414642	21.61496162	21.13632584	1.0
0.6925790063312299	1.02539782495861	1.1982395182743601	1.1982395182743601	0.55634401161	1.05444420628	1.4159277438400002	1.4159277438400002	0.19847032	0.52250405	0.15772241	-0.00160352	22.83066368	21.42527199	20.82540131	20.518920899999998	1.0
1.3773427788915802	0.5363361092059801	0.5084804041104799	0.5084804041104799	1.17345919389	1.11965118755	0.73590130203	0.73590130203	0.5503627	0.79907503	0.12005434	0.1252133	21.87740517	21.04364777	20.26463318	20.02335548	1.0
1.27133209867331	1.6211977792061505	1.4532740841015102	1.4532740841015102	0.6854794417300001	1.1986065437900002	1.01238907556	1.01238907556	0.4919199000000001	0.6949879	-0.12477354	-0.05107736	23.4917717	21.80378723	20.88356209	20.45368767	1.0
0.6865367061431401	0.6520435666334101	0.5868498633102801	0.5868498633102801	0.8879467962800001	0.97632864586	1.1633423913	1.1633423913	0.45004547	0.59688265	0.20413986	0.09221066	23.02650833	21.82978058	21.2200222	20.87221909	1.0
1.13505694651101	1.13283789432061	0.8821721711878	0.8821721711878	0.5394692136200001	0.94697228604	0.98066814586	0.98066814586	0.41127214	0.61923735	-0.13560228	0.02833407	22.74264336	21.16807747	20.31977272	19.91166115	1.0
0.93707399627675	1.24960042454799	1.1962099165165103	1.1962099165165103	0.46931315358000003	1.08855397287	1.1278052264	1.1278052264	0.56332284	0.80659081	0.17548112	0.21500163	23.10148811	21.74567413	20.6515255	20.10488701	1.0
0.5371482667031401	0.6923210184116502	0.58986682487553	0.58986682487553	0.66424156842	1.16837790502	1.24634968597	1.24634968597	0.38555425	0.72595379	-0.08500114	-0.11818159	24.97166252	22.93846321	21.82699203	21.30316544	1.0
0.92125262713682	6.773117537854262	1.7400483555379302	1.7400483555379302	0.5268649412499999	2.63307701584	1.18619176029	1.18619176029	0.71291953	0.90271464	0.14500927	-0.19162828	22.8701973	22.09699631	21.21085167	20.74097252	1.0
0.7146525752149601	0.9087096375724302	0.8232338341652901	0.8232338341652901	0.5021297781	0.7141965327099999	0.74967519589	0.74967519589	0.54563785	0.6719977	0.022547400000000002	-0.07314571	23.29715538	21.99487305	21.29164314	20.85528946	1.0
1.00949116352478	1.1634221629109298	1.08256745047409	1.08256745047409	0.7907470616600001	0.8159043161399999	0.8857207406100001	0.8857207406100001	0.58570343	0.79069714	-0.35917267	0.11517925	22.80838585	22.18049812	21.55891037	21.34350586	1.0
1.5986423375670202	2.2003525303977103	6.109253030622251	6.109253030622251	0.55522323974	1.3448410004400002	2.25009650789	2.25009650789	0.62631625	0.73050154	0.07705112	-0.08991267	23.21546555	22.07696152	21.19782639	20.79475212	1.0
1.0477481161855702	1.3909045932414699	1.60128026615438	1.60128026615438	0.7635018843699999	1.2576451993300002	1.4611722545200003	1.4611722545200003	0.35778055	0.51293598	-0.0088197	-0.03261721	21.76553917	19.84513092	19.09376526	18.69903374	1.0
9.778077120256752	5.910556803434781	3.9612070760742	3.9612070760742	2.60025468685	2.5089936552900003	2.04809215958	2.04809215958	0.26298553	0.40080296	-0.04243225	-0.06772363	22.23664093	21.3129673	21.01267242	20.61745834	1.0
0.7585394832955501	1.12854055784678	1.1014510329224505	1.1014510329224505	0.69583922213	1.38482024849	1.5456069448700003	1.5456069448700003	0.54740113	0.65072109	-0.2571709	0.05891507	23.20904732	21.41443634	20.37836838	19.99691772	1.0
1.0614061729737498	1.05272356962653	1.2440604455467699	1.2440604455467699	0.44203997993999994	0.5847843924	0.92474111696	0.92474111696	0.52211565	0.70328274	0.00818687	-0.06309247	25.84387398	22.8574276	21.73680687	21.321325299999998	1.0
1.00949116352478	1.1634221629109298	1.08256745047409	1.08256745047409	0.7907470616600001	0.8159043161399999	0.8857207406100001	0.8857207406100001	0.56306547	0.83047174	-0.35917267	0.11517925	23.36111069	22.20985985	21.24293518	20.79715157	1.0
0.8829448816042601	0.8300068910045801	0.7926849220010102	0.7926849220010102	0.9484064539700001	1.31099747401	1.2457563790100001	1.2457563790100001	0.33075770000000004	0.44509025	0.14995482	0.05832295	22.48740005	21.5298233	21.24867058	21.02812576	1.0
0.75500799705676	1.166029352103	1.05540430898306	1.05540430898306	0.66220619301	1.96396146041	1.47952110176	1.47952110176	0.52989495	0.76791988	0.11287688	-0.01275523	25.03785515	23.00813866	21.87536049	21.39429283	1.0
0.62173186402111	0.91035301554315	0.98312058810335	0.98312058810335	0.66644498768	1.06175725792	1.34780502096	1.34780502096	0.6573568000000001	0.82638614	-0.02165373	0.02058044	22.35020638	21.56664276	20.75720978	20.38155365	1.0
1.17084965601851	0.7260290455032201	0.7206755482010699	0.7206755482010699	2.8772462263599996	1.34900956885	1.7018246448199998	1.7018246448199998	0.45651284	0.80897266	0.12261709	0.09815899	22.362957	21.66629791	21.00491714	20.70341873	1.0
1.2608999138893902	1.7509634028856402	1.5594975662067303	1.5594975662067303	0.80346156785	1.0401488649500001	0.93259737406	0.93259737406	0.53285336	0.82330233	-0.15235447	-0.0137731	22.80040741	22.3221302	21.65269661	21.4737587	1.0
1.09525298973889	1.9439143685469304	1.2883579830044505	1.2883579830044505	0.90750206923	1.8978114058500002	1.47164534058	1.47164534058	0.6414166	0.76802763	-0.07127879	-0.06476628	24.17893219	22.3350296	21.07862473	20.6095829	1.0
0.9504043400265899	1.00143120083993	0.81417641922425	0.81417641922425	0.8702691355600001	0.97168315062	0.9331701117899999	0.9331701117899999	0.45004547	0.63474544	-0.07958106	0.24055561	23.68767166	21.85965538	20.96789932	20.54692841	1.0
0.8009765531092501	1.3906442964606702	1.4776973820172	1.4776973820172	0.9086952029200001	1.20792976229	1.3363770765799998	1.3363770765799998	0.28828037	0.41544333	0.07924627	-0.19030203	22.96841431	22.02556229	21.69593239	21.395998000000002	1.0
1.2051754425161203	1.87411157922514	1.8032856780232305	1.8032856780232305	1.68976978208	2.6465425921700003	2.9879693526	2.9879693526	0.3855449	0.85860808	-0.07172575	-0.03918601	23.44795227	22.36250877	21.33126831	20.9073391	1.0
1.9573129862499103	1.7453036314767003	1.7293235512995102	1.7293235512995102	0.82274871756	0.75266524026	0.8443974310600001	0.8443974310600001	0.24785958	0.79847149	0.31580731	0.04501201	25.94683647	22.78747559	21.45654488	20.93438148	1.0
0.66102571601879	1.3572406966635902	1.4690928144440902	1.4690928144440902	1.6600358805000002	1.7444581546200002	2.20114342895	2.20114342895	0.5245725	0.7680437	0.04158517	0.05135431	22.52023315	21.80376816	21.08722305	20.93663788	1.0
3.36098214433868	0.3989731991244701	0.46464478415169996	0.46464478415169996	3.25775468685	0.91432834995	1.34933989159	1.34933989159	0.5263374	0.70002073	0.1386308	-0.39721539	24.61572075	22.87734795	21.78686142	21.38360023	1.0
9.083415014788002	0.8856522703931099	4.04670181103664	4.04670181103664	2.5760586842200004	0.78292522863	2.75282100263	2.75282100263	0.49418038	0.845319	-0.04089096	-0.08329976	23.17390251	22.53416443	21.80532646	21.71962166	1.0
5.78084487564999	0.9597003492829902	1.1512677717054405	1.1512677717054405	2.8412415395100004	1.13252885105	1.57422747014	1.57422747014	0.42222306	0.68207058	0.00075083	0.06813523	22.63952065	21.88743973	21.37612343	21.34050179	1.0
0.7585817669969401	0.6606962882809401	0.70101279080151	0.70101279080151	0.38399910431999995	0.6080497379700001	0.78031002764	0.78031002764	0.5229925	0.82604894	0.11021399	0.0746498	23.22262192	22.12313843	21.06781578	20.70552635	1.0
0.01535919986587	0.5468962331224401	0.37372395763822996	0.37372395763822996	3.15597366318	0.6756933406	0.37734886528000006	0.37734886528000006	0.6543201	0.75628588	-0.21645648	0.139172	22.19883156	21.31588173	20.55800438	20.34233665	1.0
0.73978776462879	1.4468945061857603	4.641976488289591	4.641976488289591	0.6115238601399999	1.6982611710300002	2.9749770658099997	2.9749770658099997	0.58115536	0.97336941	0.14957642	-0.10389832	24.17580414	22.89346504	21.77667236	20.93706131	1.0
0.7725047375966702	0.95751751190592	1.08575446886767	1.08575446886767	0.7740816958300001	1.3313043168	1.66038627277	1.66038627277	0.18208739	0.40197101	-0.09445599	-0.07692533	22.35041618	21.14549255	20.71656418	20.36348915	1.0
0.4122266283296901	0.63709906674028	0.55360662353942	0.55360662353942	0.5086540427699999	1.54073859921	2.0949410149700003	2.0949410149700003	0.19908014	0.75228493	-0.04896549	0.13614273	23.75670624	22.43055534	21.36553383	20.91213799	1.0
0.7459131803623501	0.7701415524274501	0.7066044203701001	0.7066044203701001	0.30358979729	0.8420665304400001	0.80518172987	0.80518172987	0.5172985	0.71469355	-0.01597867	0.07874958	22.84158325	21.95441437	21.34461594	21.13269997	1.0
0.4770222682079601	0.5151159578196001	0.4478013579589001	0.4478013579589001	0.50402955334	0.90041161816	0.9473617417	0.9473617417	0.19847032	0.71693469	0.04507845	-0.07558843	23.625675199999996	21.80580521	20.68860054	20.27955818	1.0
0.97886256659743	1.21384980091854	1.12172864739681	1.12172864739681	0.7048183840300001	0.9222604168	0.88334983506	0.88334983506	0.6126241	0.75339717	0.182649	-0.13131848	22.73615837	21.90284729	21.31611443	21.00178528	1.0
1.14642451129052	1.95657589648507	2.00648386433723	2.00648386433723	0.77284090654	1.28509717352	1.44776825175	1.44776825175	0.49673402	0.78512089	0.00339151	-0.05775843	24.45527267	22.99998665	22.13085365	21.57742882	1.0
1.12544391151846	0.9095227841862902	1.00082557921001	1.00082557921001	0.36399997942	0.59229935177	0.91935778311	0.91935778311	0.28471437	0.52108248	0.04660398	0.13491613	21.41857338	20.42056084	19.90299416	19.69833565	1.0
0.5329195666280101	0.6498905452454801	0.57260214840569	0.57260214840569	0.37741517547	1.6703429294	1.5818524134799998	1.5818524134799998	0.515021	0.69389721	-0.0324577	-0.00690571	24.58673096	22.58256531	21.4949646	21.07709885	1.0
0.93719312812052	1.3602073931165402	1.1157626682833202	1.1157626682833202	0.48003652622000004	1.2042807609000001	1.19169392017	1.19169392017	0.38268727	0.65762436	0.00930623	0.00571556	24.12958717	22.25562477	21.32286644	21.00477982	1.0
1.2094672378613602	2.29793701190993	1.8099175049066298	1.8099175049066298	0.65803950505	1.8056815459	1.81641498092	1.81641498092	0.50162584	0.69413651	-0.0637047	-0.01405588	22.90826797	21.63939095	20.79807281	20.41954422	1.0
0.8359505084720602	1.00449130311048	0.93407247046554	0.93407247046554	0.50423958251	0.7459726450699999	0.8700200745600001	0.8700200745600001	0.50462013	0.692555	0.22298312	-0.22619789999999998	24.14170265	22.34584618	21.20930099	20.84749603	1.0
1.02000296805291	0.8314139185023002	1.0741035200785405	1.0741035200785405	0.94375305821	1.0234582274500001	1.1745200228	1.1745200228	0.45281756	0.5946052	-0.02141904	-0.05492147	23.58286095	22.16749954	21.3224926	20.87475204	1.0
1.6911657434082503	2.5265447997363903	3.73795746898288	3.73795746898288	0.44915538971	1.2713267302200002	1.85539986805	1.85539986805	0.44197398	0.78158262	0.03903045	-0.17322368	22.69281006	22.01506615	21.37998009	21.21740532	1.0
0.7009243983530301	0.9887669026833402	1.4705288659459002	1.4705288659459002	0.6557532513100001	0.8508183919600001	1.67999647327	1.67999647327	0.4766438	0.83785434	-0.02241349	0.14140691	24.32577324	22.49012566	21.30420494	20.71199608	1.0
1.0959033360442099	0.8268302949959201	0.6994390708556201	0.6994390708556201	0.8591024159299999	0.85462597183	1.04565604024	1.04565604024	0.44138109999999997	0.69810764	0.30409572	0.03368997	24.34696198	22.23705864	21.12564278	20.74391747	1.0
0.9762473959944502	1.0938303293554799	1.16489528692167	1.16489528692167	2.1348077726600003	1.55182982206	1.97002820502	1.97002820502	0.517785	0.99715009	0.08702881	-0.00768215	22.79830742	22.36501503	22.07096672	21.60486603	1.0
5.299923169790841	0.5626224146513301	0.59431370334398	0.59431370334398	2.53850219743	0.92617032997	0.8674419329	0.8674419329	0.6597849	0.82027036	0.03618291	-0.05147121	22.40368271	21.71516037	20.97963333	20.79746437	1.0
0.55209263517517	0.52961097541665	0.5467160831536301	0.5467160831536301	0.5585747723500001	1.26571947817	1.32093205705	1.32093205705	0.5508696999999999	0.71191815	-0.00825689	0.1716709	23.0362854	21.42370224	20.39100456	20.07329559	1.0
1.0382634484816702	1.35289256731799	1.3052843933216205	1.3052843933216205	0.91609290637	0.69832832251	1.06239044357	1.06239044357	0.55989975	0.77852095	0.03601912	-0.08166636	22.76372147	22.16738701	21.58717918	21.349409100000003	1.0
0.7558764221520401	0.91557082332631	0.8093065093770101	0.8093065093770101	0.8677179566600001	1.09577447481	1.07772560537	1.07772560537	0.5024306	0.75909182	0.15438296	0.10326794	23.4008503	22.44216728	21.57021904	21.3276329	1.0
0.43378877338615	0.5434823618512501	0.4342111787854901	0.4342111787854901	0.41409772378	0.77414678044	0.97159505088	0.97159505088	0.55659777	0.90933497	0.47128145	0.00120943	23.24193192	21.98455811	20.913490300000003	20.27873611	1.0
0.7875464040259301	1.08274166366763	1.1343714416029902	1.1343714416029902	0.37016717688	0.4551933857900001	0.5193732126699999	0.5193732126699999	0.33613238	0.50544841	-0.09370802	-0.12104906	22.12704659	20.29327393	19.59708214	19.25108337	1.0
0.4596764219166201	0.6769924714798201	1.2288824961284999	1.2288824961284999	0.65102849839	1.25635763286	2.4007839595599996	2.4007839595599996	0.56668675	0.75284832	0.00283597	-0.15458652	25.17158127	23.53643036	22.31201172	21.81554794	1.0
1.1318105603647302	1.3182608366497202	1.2596798308313502	1.2596798308313502	0.9229947443600001	1.27429313352	1.28035975452	1.28035975452	0.50209653	1.19045003	-0.05271027	0.0991041	23.71645355	22.78529358	22.17700577	21.33883095	1.0
0.4560122806028701	0.62423067299877	0.6400284928609601	0.6400284928609601	0.56095696323	1.14082272174	1.23416828867	1.23416828867	0.54031396	0.71111163	-0.03898094	0.21287135	23.83526039	22.46036911	21.53979111	20.96593666	1.0
0.8214028518826301	0.7727412872763901	0.7720387633359201	0.7720387633359201	0.69813563293	0.86006147436	0.8879478009399999	0.8879478009399999	0.43263509999999994	0.99769951	0.06542453	-0.08236744	22.87664986	22.69066429	22.17490005	21.99748421	1.0
1.4142905304630402	0.8711532299270202	1.02350833261885	1.02350833261885	1.72238330748	0.7422586800500001	0.8223421458600001	0.8223421458600001	0.5868943	0.74018419	-0.02559491	0.05220059	23.52070618	22.46583939	21.88106155	21.7394104	1.0
0.8120154157337199	1.0783778350341002	1.0179560180181702	1.0179560180181702	0.52013704357	0.9443021575	0.7851921071600001	0.7851921071600001	0.5756168	0.72138292	0.07765060000000001	-0.20296140000000001	25.88355255	22.59719849	21.47125435	21.22283745	1.0
0.7036594263825899	1.6206638609283903	4.93466871687787	4.93466871687787	0.37264662252999997	1.0462105310299998	2.65593190257	2.65593190257	0.27724245	0.39785031	0.00408822	-0.11148349	21.35982132	19.58529472	19.01482582	18.69435501	1.0
1.6815953213615302	2.00167332224269	1.70883808190508	1.70883808190508	0.5821798508	0.8731584141100001	0.9813978314700001	0.9813978314700001	0.56565577	0.72713093	0.24048838	-0.28477836	22.60533905	21.59370041	20.82710266	20.45780754	1.0
1.2160980092258202	1.34423813097095	1.26201247442862	1.26201247442862	1.5663685172900002	1.5205960393700002	2.3469151292099997	2.3469151292099997	0.27724245	0.40543113	0.16797797	-0.09763809	22.99572182	22.14676476	22.06929016	22.03229523	1.0
0.97773160226237	0.7969090375548201	0.8224185765135501	0.8224185765135501	0.6080081024399999	0.9651121376999999	0.96347800824	0.96347800824	0.52945936	1.05824589	0.24867289999999997	-0.05764168	22.53191948	22.174833300000003	21.64344978	21.24196434	1.0
0.8975451121672101	1.1689899796678902	1.1453718469551502	1.1453718469551502	0.5341689640999999	0.9364052668999999	0.94405410116	0.94405410116	0.39940345	0.80446049	-0.18298256	-0.23249019	23.29157448	21.62145996	20.33633804	19.78348541	1.0
0.8419300108167401	1.5138222894810005	1.2265159465791202	1.2265159465791202	0.8733198145799999	0.96953390673	0.9235002014299999	0.9235002014299999	0.58455044	0.77158465	-0.11895851	0.05920869	23.61171722	22.65505219	21.9848423	21.67903519	1.0
0.7753976853701301	1.0107536623970002	1.1065840104606302	1.1065840104606302	0.6790597958300001	0.8705237774200001	1.03357829124	1.03357829124	0.40788814	0.57676703	0.08566571	-0.011035099999999999	22.42278099	20.824049	20.04277039	19.73832703	1.0
0.5523345606695701	0.7169903642941401	0.7602093135669401	0.7602093135669401	0.50423444086	1.26263719707	1.5023045050900001	1.5023045050900001	0.48119120000000004	0.79827924	-0.11961061	0.06964526	23.60015869	21.91144371	20.72890472	20.32406425	1.0
2.2632881307881103	2.1843273305901296	2.0779409153718897	2.0779409153718897	0.80385196505	1.03289381533	0.87519090441	0.87519090441	0.35729185	0.52764534	-0.09384199	0.05984095	22.73060799	20.99868202	20.26987076	19.89273453	1.0
1.39387788634195	1.0006231997079802	1.6213207374790002	1.6213207374790002	1.19793347682	0.96604987735	1.7321148545200002	1.7321148545200002	0.6190074000000001	0.77412332	-0.01574138	0.02754104	24.00415039	22.20440483	20.89663696	20.40735245	1.0
0.8988998292253001	0.94907719649866	0.8612796339280901	0.8612796339280901	0.56805055189	0.6602083161400001	0.6320351170499999	0.6320351170499999	0.33059877	0.43991679999999994	-0.00406174	-0.37794181	23.20415878	21.33946419	20.68999481	20.37098694	1.0
0.70010584203168	0.8304934471929701	0.91261026216366	0.91261026216366	0.9904083456	0.96486188794	1.11005294732	1.11005294732	0.5024109999999999	0.79987768	0.03377792	0.02260699	25.58614159	23.96385193	22.81077003	22.82932472	1.0
0.8001085893712001	0.6591415005820401	0.9209279485425099	0.9209279485425099	0.8130420634700001	0.94073222706	1.57475506392	1.57475506392	0.5277219	0.71711172	0.09091463	0.17978584	22.851587300000002	21.57475662	20.66350174	20.27662468	1.0
2.1342974599840603	1.2371548650536202	1.5507646313449703	1.5507646313449703	3.21685807902	1.1086293151700002	1.5719653597999999	1.5719653597999999	0.45575136	0.57770632	-0.03790983	0.00771482	22.72446442	21.59025192	20.97488976	20.73653221	1.0
5.831393360200879	2.5262542913197703	8.55399553513123	8.55399553513123	2.17711396844	1.15444367847	2.52832432098	2.52832432098	0.7145174	1.04759705	0.05571957	-0.06015671	24.34428978	23.14691925	22.12397194	21.37116814	1.0
1.0701876575566105	1.1053544941343705	1.0873364344500502	1.0873364344500502	0.4745651873100001	0.62182538867	0.78424170143	0.78424170143	0.46112773	0.68438573	-0.07260911	-0.09401903	23.0460968	22.10960197	21.46956635	21.27634048	1.0
4.68850059868304	3.5785490249050302	3.979680621923801	3.979680621923801	1.42325082893	1.23318885037	1.4912981812700001	1.4912981812700001	0.38753247	0.65021542	-0.06947026	0.01572688	22.43914032	21.46291733	20.92883492	20.70721436	1.0
0.8776062265861301	1.1176054577142802	2.4962643642788502	2.4962643642788502	0.8663019725500001	1.5287647509900002	2.7950323895399998	2.7950323895399998	0.5759879	0.72785024	-0.08933873	-0.01074379	23.08327866	22.35135651	21.89247894	21.65118599	1.0
0.8150825760090301	0.7654672276113701	0.7127231737455801	0.7127231737455801	0.34770695058	0.36887465812	0.32870880368000005	0.32870880368000005	0.5643130000000001	0.88602206	0.10352146	0.33643923	23.22783852	21.3192749	20.12542725	19.46815681	1.0
0.6214265797227101	0.60996712600177	0.8782361230766	0.8782361230766	1.01674011337	1.27250280836	2.1936653395500003	2.1936653395500003	0.5320847	0.76055289	-0.00806838	0.01823849	22.57894516	21.47429848	20.58374023	20.25619698	1.0
1.5986423375670202	2.2003525303977103	6.109253030622251	6.109253030622251	0.55522323974	1.3448410004400002	2.25009650789	2.25009650789	0.58127564	0.90089584	0.07705112	-0.08991267	22.45170403	21.91686058	21.17940521	20.91662407	1.0
1.50860448169784	1.6000802358811304	1.49937984654916	1.49937984654916	0.82879013264	1.0231853412799998	0.9548778924600001	0.9548778924600001	0.59822613	0.7706863	0.02014234	-0.03866422	24.02467155	22.8652935	21.82006264	21.42472076	1.0
1.0221664782280002	1.30381430375491	1.4193056945185902	1.4193056945185902	0.7715263773100001	1.04925299656	1.15799147483	1.15799147483	0.48343047	0.66329179	-0.14273018	-0.02159709	21.90986824	21.0382328	20.55040932	20.36597824	1.0
0.69288646737806	0.7615053220529001	0.71305293141956	0.71305293141956	0.8689265153	0.94849449059	0.7660598986399999	0.7660598986399999	0.47653797	0.61560344	0.04932804	-0.18571391	23.74179268	21.87194252	20.91529465	20.47033882	1.0
1.0175557439320702	1.33011680373823	1.4974166048382205	1.4974166048382205	0.625400587	0.9388944330299999	1.43030178003	1.43030178003	0.30086496	0.68689997	-0.04886736	0.10203518	23.79388428	22.64300156	21.88011742	21.62911034	1.0
2.26465940482973	0.8605849592857401	1.2518424325461102	1.2518424325461102	0.7573063460300001	1.1398842904000002	1.63603263057	1.63603263057	0.39244226	0.57988127	-0.02022054	-0.15788004	23.48049545	21.61040878	20.84178162	20.42028999	1.0
0.8204840295622601	0.7107177154271801	0.6933068606511901	0.6933068606511901	0.3925820067500001	0.65798921682	0.8236261381600001	0.8236261381600001	0.6397344	0.78302433	0.02952508	0.07719619	24.00855827	23.37460518	22.76208496	22.57891846	1.0
0.59478469097385	0.96430785200324	0.97171766620611	0.97171766620611	1.09130053973	1.02366866427	1.3036003965	1.3036003965	0.64540166	0.83784154	-0.03451437	-0.02262817	23.11932755	22.60415268	21.92978668	21.86243629	1.0
1.28210914764081	1.54302103590739	1.7970047835197802	1.7970047835197802	0.49587802351	0.94835315439	1.01244162296	1.01244162296	0.49598062	0.69366862	-0.11968149	-0.02147203	22.37269211	21.44228172	20.85774231	20.6201992	1.0
0.7247893710176201	0.7552356412277301	0.6582612676467701	0.6582612676467701	0.7681425509300001	1.1726906921100002	1.1476130714	1.1476130714	0.5358229999999999	0.73307772	0.00974345	0.08680914	23.62716103	21.98517609	21.00163651	20.53183937	1.0
2.3419660740442505	2.0443324293882204	2.6916399288810804	2.6916399288810804	0.92496741531	0.67418806536	1.06449416479	1.06449416479	0.5907039000000001	0.89903076	0.01598895	0.09149088	22.99678802	22.2325573	21.24734879	20.8921299	1.0
1.1939138176687003	1.20642652919503	1.08186604776311	1.08186604776311	1.10483320999	1.55129545866	1.02933134357	1.02933134357	0.4933401	0.88517634	0.110393	0.03133814	23.18912506	22.73981857	21.73822212	21.60744667	1.0
1.7549906793743202	1.88221283580299	1.9646333524853603	1.9646333524853603	0.95662558006	1.001994495	1.03783564845	1.03783564845	0.40910956	0.79757772	0.05730392	-0.0734433	23.44026756	22.26182175	21.30540466	20.90802193	1.0
1.5696778983613702	1.5002165424407603	1.43698133099334	1.43698133099334	1.1268166357	1.07290654591	1.0234247449200002	1.0234247449200002	0.41067370000000003	0.64607127	-0.26262117	0.10171441	23.00712204	21.86299133	21.23049355	20.91819382	1.0
1.13505694651101	1.13283789432061	0.8821721711878	0.8821721711878	0.5394692136200001	0.94697228604	0.98066814586	0.98066814586	0.49938735	0.74059654	-0.13560228	0.02833407	24.94718742	22.75165939	21.53866005	21.03449059	1.0
0.7301282238590902	0.8253251125370601	0.7881306538182301	0.7881306538182301	0.8523288693400001	1.16532660006	1.1002204451	1.1002204451	0.2278607	0.39191793	0.09083471	-0.07416552	21.82691574	20.48577881	20.01110077	19.72990227	1.0
